Datum;BundeslandID;Name;TestungenApotheken;TestungenApothekenPCR;TestungenApothekenAntigen;TestungenBetriebe
2021-11-19;2;Kärnten;1100115;205507;894608;487309
2021-11-19;3;Niederösterreich;2527935;470910;2057025;1849740
2021-11-19;4;Oberösterreich;1702820;291480;1411340;1089582
2021-11-19;5;Salzburg;945559;92462;853097;414477
2021-11-19;6;Steiermark;2874696;487746;2386950;1530958
2021-11-19;7;Tirol;1481070;232923;1248147;316207
2021-11-19;8;Vorarlberg;1294692;110753;1183939;208434
2021-11-19;9;Wien;7103483;936768;6166715;1315519
2021-11-19;10;Österreich;20153576;3000630;17152946;7812609
2021-11-20;1;Burgenland;1129633;173952;955681;601711
2021-11-20;2;Kärnten;1110105;209442;900663;490535
2021-11-20;3;Niederösterreich;2549381;480468;2068913;1854975
2021-11-20;4;Oberösterreich;1712608;293498;1419110;1093738
2021-11-20;5;Salzburg;950094;93050;857044;415919
2021-11-20;6;Steiermark;2895530;496536;2398994;1535758
2021-11-20;7;Tirol;1492119;237738;1254381;317243
2021-11-20;8;Vorarlberg;1304221;113510;1190711;209273
2021-11-20;9;Wien;7136909;951699;6185210;1317954
2021-11-20;10;Österreich;20280600;3049893;17230707;7837106
2021-11-21;1;Burgenland;1147683;188990;958693;602190
2021-11-21;2;Kärnten;1128432;224380;904052;491725
2021-11-21;3;Niederösterreich;2598291;522164;2076127;1856912
2021-11-21;4;Oberösterreich;1729378;306614;1422764;1094161
2021-11-21;5;Salzburg;956084;97184;858900;416092
2021-11-21;6;Steiermark;2936806;531776;2405030;1536455
2021-11-21;7;Tirol;1513200;255870;1257330;317922
2021-11-21;8;Vorarlberg;1313360;118735;1194625;209403
2021-11-21;9;Wien;7208028;1010105;6197923;1318615
2021-11-21;10;Österreich;20531262;3255818;17275444;7843475
2021-11-22;1;Burgenland;1149998;190320;959678;603428
2021-11-22;2;Kärnten;1133831;227626;906205;493477
2021-11-22;3;Niederösterreich;2609217;529841;2079376;1862114
2021-11-22;4;Oberösterreich;1737149;312876;1424273;1097081
2021-11-22;5;Salzburg;956441;97374;859067;416741
2021-11-22;6;Steiermark;2941535;535716;2405819;1539944
2021-11-22;7;Tirol;1514699;257041;1257658;318381
2021-11-22;8;Vorarlberg;1319837;119203;1200634;209927
2021-11-22;9;Wien;7223532;1020188;6203344;1319674
2021-11-22;10;Österreich;20586239;3290185;17296054;7860767
2021-11-23;1;Burgenland;1164305;198751;965554;605621
2021-11-23;2;Kärnten;1150393;234533;915860;498400
2021-11-23;3;Niederösterreich;2638758;541985;2096773;1872400
2021-11-23;4;Oberösterreich;1759556;323159;1436397;1105816
2021-11-23;5;Salzburg;966040;100539;865501;418863
2021-11-23;6;Steiermark;2983511;557977;2425534;1551300
2021-11-23;7;Tirol;1535522;268733;1266789;319610
2021-11-23;8;Vorarlberg;1333535;122688;1210847;211220
2021-11-23;9;Wien;7281080;1054656;6226424;1324263
2021-11-23;10;Österreich;20812700;3403021;17409679;7907493
2021-11-24;1;Burgenland;1175912;207027;968885;607084
2021-11-24;2;Kärnten;1170306;247603;922703;502661
2021-11-24;3;Niederösterreich;2681279;572000;2109279;1880410
2021-11-24;4;Oberösterreich;1779523;334230;1445293;1111696
2021-11-24;5;Salzburg;972681;102981;869700;420332
2021-11-24;6;Steiermark;3020318;582563;2437755;1559399
2021-11-24;7;Tirol;1552932;280524;1272408;321246
2021-11-24;8;Vorarlberg;1345117;126285;1218832;212687
2021-11-24;9;Wien;7333436;1091944;6241492;1326745
2021-11-24;10;Österreich;21031504;3545157;17486347;7942260
2021-11-25;1;Burgenland;1186064;213518;972546;608564
2021-11-25;2;Kärnten;1187074;258040;929034;506639
2021-11-25;3;Niederösterreich;2714843;594205;2120638;1888321
2021-11-25;4;Oberösterreich;1800186;347107;1453079;1118695
2021-11-25;5;Salzburg;979572;105951;873621;422256
2021-11-25;6;Steiermark;3049385;600166;2449219;1567956
2021-11-25;7;Tirol;1569728;291714;1278014;322711
2021-11-25;8;Vorarlberg;1355891;129813;1226078;213866
2021-11-25;9;Wien;7381803;1124855;6256948;1329967
2021-11-25;10;Österreich;21224546;3665369;17559177;7978975
2021-11-26;1;Burgenland;1196924;221205;975719;609705
2021-11-26;2;Kärnten;1204516;269981;934535;510555
2021-11-26;3;Niederösterreich;2748478;617196;2131282;1895689
2021-11-26;4;Oberösterreich;1819051;358577;1460474;1123938
2021-11-26;5;Salzburg;985510;108423;877087;423812
2021-11-26;6;Steiermark;3083223;624022;2459201;1575460
2021-11-26;7;Tirol;1585794;302498;1283296;323998
2021-11-26;8;Vorarlberg;1364126;131441;1232685;215146
2021-11-26;9;Wien;7424305;1153880;6270425;1332572
2021-11-26;10;Österreich;21411927;3787223;17624704;8010875
2021-11-27;1;Burgenland;1205215;226714;978501;610629
2021-11-27;2;Kärnten;1218199;279021;939178;512995
2021-11-27;3;Niederösterreich;2773134;633515;2139619;1899527
2021-11-27;4;Oberösterreich;1832273;367082;1465191;1127330
2021-11-27;5;Salzburg;990497;110889;879608;425109
2021-11-27;6;Steiermark;3099832;632144;2467688;1580075
2021-11-27;7;Tirol;1600407;312747;1287660;324585
2021-11-27;8;Vorarlberg;1370430;133700;1236730;215908
2021-11-27;9;Wien;7454099;1173471;6280628;1334181
2021-11-27;10;Österreich;21544086;3869283;17674803;8030339
2021-11-28;1;Burgenland;1213383;232867;980516;610924
2021-11-28;2;Kärnten;1229112;287158;941954;513443
2021-11-28;3;Niederösterreich;2797713;652491;2145222;1900660
2021-11-28;4;Oberösterreich;1842057;374640;1467417;1127444
2021-11-28;5;Salzburg;994145;113472;880673;425154
2021-11-28;6;Steiermark;3127548;655055;2472493;1580708
2021-11-28;7;Tirol;1610009;320497;1289512;325155
2021-11-28;8;Vorarlberg;1375704;136488;1239216;216012
2021-11-28;9;Wien;7475415;1188803;6286612;1334657
2021-11-28;10;Österreich;21665086;3961471;17703615;8034157
2021-11-29;1;Burgenland;1217664;235861;981803;611876
2021-11-29;2;Kärnten;1237473;293071;944402;514956
2021-11-29;3;Niederösterreich;2808557;659214;2149343;1904957
2021-11-29;4;Oberösterreich;1844437;375588;1468849;1130070
2021-11-29;5;Salzburg;995012;113959;881053;425646
2021-11-29;6;Steiermark;3135435;661207;2474228;1584325
2021-11-29;7;Tirol;1612652;322625;1290027;325643
2021-11-29;8;Vorarlberg;1382078;138215;1243863;216443
2021-11-29;9;Wien;7489107;1197888;6291219;1335240
2021-11-29;10;Österreich;21722415;3997628;17724787;8049156
2021-11-30;1;Burgenland;1228270;240934;987336;613822
2021-11-30;2;Kärnten;1252239;298820;953419;519195
2021-11-30;3;Niederösterreich;2839187;673698;2165489;1914041
2021-11-30;4;Oberösterreich;1866419;386987;1479432;1137956
2021-11-30;5;Salzburg;1003400;117279;886121;427963
2021-11-30;6;Steiermark;3162152;669705;2492447;1594555
2021-11-30;7;Tirol;1631078;333043;1298035;326730
2021-11-30;8;Vorarlberg;1391914;140126;1251788;217743
2021-11-30;9;Wien;7540287;1228868;6311419;1339085
2021-11-30;10;Österreich;21914946;4089460;17825486;8091090
2021-12-01;1;Burgenland;1240133;249890;990243;614834
2021-12-01;2;Kärnten;1272000;312692;959308;523007
2021-12-01;3;Niederösterreich;2881238;704875;2176363;1921265
2021-12-01;4;Oberösterreich;1885430;398942;1486488;1143408
2021-12-01;5;Salzburg;1010124;120655;889469;429731
2021-12-01;6;Steiermark;3199762;696081;2503681;1602797
2021-12-01;7;Tirol;1647912;345328;1302584;328252
2021-12-01;8;Vorarlberg;1401378;143239;1258139;219089
2021-12-01;9;Wien;7585168;1261184;6323984;1341779
2021-12-01;10;Österreich;22123145;4232886;17890259;8124162
2021-12-02;1;Burgenland;1251083;257319;993764;616141
2021-12-02;2;Kärnten;1292758;327349;965409;526731
2021-12-02;3;Niederösterreich;2911996;725720;2186276;1928489
2021-12-02;4;Oberösterreich;1902158;409239;1492919;1149835
2021-12-02;5;Salzburg;1016167;123637;892530;431318
2021-12-02;6;Steiermark;3245218;730933;2514285;1611224
2021-12-02;7;Tirol;1663058;355702;1307356;329683
2021-12-02;8;Vorarlberg;1411341;146704;1264637;220208
2021-12-02;9;Wien;7631857;1294114;6337743;1344473
2021-12-02;10;Österreich;22325636;4370717;17954919;8158102
2021-12-03;1;Burgenland;1259215;262667;996548;617093
2021-12-03;2;Kärnten;1303551;333877;969674;530077
2021-12-03;3;Niederösterreich;2938061;742471;2195590;1935045
2021-12-03;4;Oberösterreich;1915622;416550;1499072;1154707
2021-12-03;5;Salzburg;1021641;126188;895453;432910
2021-12-03;6;Steiermark;3265219;742300;2522919;1618931
2021-12-03;7;Tirol;1676046;364182;1311864;330798
2021-12-03;8;Vorarlberg;1421228;151122;1270106;221434
2021-12-03;9;Wien;7668742;1319369;6349373;1346715
2021-12-03;10;Österreich;22469325;4458726;18010599;8187710
2021-12-04;1;Burgenland;1268179;268528;999651;617914
2021-12-04;2;Kärnten;1314357;340324;974033;532390
2021-12-04;3;Niederösterreich;2966571;762225;2204346;1938545
2021-12-04;4;Oberösterreich;1927511;424320;1503191;1157782
2021-12-04;5;Salzburg;1026223;128645;897578;434130
2021-12-04;6;Steiermark;3288466;757045;2531421;1623301
2021-12-04;7;Tirol;1688003;372497;1315506;331704
2021-12-04;8;Vorarlberg;1427861;154241;1273620;222081
2021-12-04;9;Wien;7697841;1337830;6360011;1348247
2021-12-04;10;Österreich;22605012;4545655;18059357;8206094
2021-12-05;1;Burgenland;1276235;274629;1001606;618154
2021-12-05;2;Kärnten;1327126;350665;976461;532833
2021-12-05;3;Niederösterreich;2989478;779410;2210068;1939457
2021-12-05;4;Oberösterreich;1934893;429736;1505157;1157888
2021-12-05;5;Salzburg;1029832;131146;898686;434184
2021-12-05;6;Steiermark;3310837;774927;2535910;1623800
2021-12-05;7;Tirol;1697738;380461;1317277;332146
2021-12-05;8;Vorarlberg;1431727;155745;1275982;222164
2021-12-05;9;Wien;7721740;1356262;6365478;1348432
2021-12-05;10;Österreich;22719606;4632981;18086625;8209058
2021-12-06;1;Burgenland;1279365;276700;1002665;619144
2021-12-06;2;Kärnten;1331098;352610;978488;534248
2021-12-06;3;Niederösterreich;2997169;783049;2214120;1943248
2021-12-06;4;Oberösterreich;1938187;431804;1506383;1160320
2021-12-06;5;Salzburg;1030555;131605;898950;434598
2021-12-06;6;Steiermark;3315450;777856;2537594;1627147
2021-12-06;7;Tirol;1699780;382005;1317775;332525
2021-12-06;8;Vorarlberg;1438791;158752;1280039;222579
2021-12-06;9;Wien;7734959;1364979;6369980;1349170
2021-12-06;10;Österreich;22765354;4659360;18105994;8222979
2021-12-07;1;Burgenland;1289720;282378;1007342;620961
2021-12-07;2;Kärnten;1349044;362544;986500;538005
2021-12-07;3;Niederösterreich;3026704;798592;2228112;1951711
2021-12-07;4;Oberösterreich;1957502;442462;1515040;1168510
2021-12-07;5;Salzburg;1038437;134790;903647;436690
2021-12-07;6;Steiermark;3351042;798083;2552959;1636748
2021-12-07;7;Tirol;1715432;390899;1324533;333439
2021-12-07;8;Vorarlberg;1449426;162633;1286793;223845
2021-12-07;9;Wien;7781174;1393450;6387724;1352225
2021-12-07;10;Österreich;22958481;4765831;18192650;8262134
2021-12-08;1;Burgenland;1300018;290181;1009837;621593
2021-12-08;2;Kärnten;1365359;374915;990444;540445
2021-12-08;3;Niederösterreich;3058362;822277;2236085;1955625
2021-12-08;4;Oberösterreich;1971955;452733;1519222;1171587
2021-12-08;5;Salzburg;1044515;138330;906185;437879
2021-12-08;6;Steiermark;3379823;819138;2560685;1641478
2021-12-08;7;Tirol;1729799;401664;1328135;334947
2021-12-08;8;Vorarlberg;1455648;165637;1290011;224740
2021-12-08;9;Wien;7816777;1419051;6397726;1354871
2021-12-08;10;Österreich;23122256;4883926;18238330;8283165
2021-12-09;1;Burgenland;1303974;293141;1010833;622175
2021-12-09;2;Kärnten;1370883;378506;992377;541870
2021-12-09;3;Niederösterreich;3072129;832818;2239311;1958510
2021-12-09;4;Oberösterreich;1974601;454194;1520407;1173580
2021-12-09;5;Salzburg;1045292;138766;906526;438208
2021-12-09;6;Steiermark;3385752;823266;2562486;1644137
2021-12-09;7;Tirol;1733865;405305;1328560;335215
2021-12-09;8;Vorarlberg;1461494;168192;1293302;225145
2021-12-09;9;Wien;7833932;1431894;6402038;1355437
2021-12-09;10;Österreich;23181922;4926082;18255840;8294277
2021-12-10;1;Burgenland;1311590;297856;1013734;623342
2021-12-10;2;Kärnten;1382109;384458;997651;544851
2021-12-10;3;Niederösterreich;3096239;846452;2249787;1965289
2021-12-10;4;Oberösterreich;1990111;462269;1527842;1178711
2021-12-10;5;Salzburg;1051446;141195;910251;440165
2021-12-10;6;Steiermark;3411794;838612;2573182;1651309
2021-12-10;7;Tirol;1746300;412200;1334100;336232
2021-12-10;8;Vorarlberg;1469664;171090;1298574;226188
2021-12-10;9;Wien;7873493;1457595;6415898;1358140
2021-12-10;10;Österreich;23332746;5011727;18321019;8324227
2021-12-11;1;Burgenland;1320376;304091;1016285;624146
2021-12-11;2;Kärnten;1394727;393175;1001552;546854
2021-12-11;3;Niederösterreich;3123568;866363;2257205;1968514
2021-12-11;4;Oberösterreich;2001107;469700;1531407;1181157
2021-12-11;5;Salzburg;1057219;144832;912387;441171
2021-12-11;6;Steiermark;3432986;852515;2580471;1655252
2021-12-11;7;Tirol;1757550;420268;1337282;337313
2021-12-11;8;Vorarlberg;1474895;173288;1301607;226738
2021-12-11;9;Wien;7900134;1475163;6424971;1359184
2021-12-11;10;Österreich;23462562;5099395;18363167;8340329
2021-12-12;1;Burgenland;1327281;309276;1018005;624391
2021-12-12;2;Kärnten;1403544;399801;1003743;547421
2021-12-12;3;Niederösterreich;3144957;882397;2262560;1969456
2021-12-12;4;Oberösterreich;2008522;475253;1533269;1181257
2021-12-12;5;Salzburg;1060716;147231;913485;441243
2021-12-12;6;Steiermark;3451218;866568;2584650;1655697
2021-12-12;7;Tirol;1766423;427598;1338825;337697
2021-12-12;8;Vorarlberg;1481005;177291;1303714;226858
2021-12-12;9;Wien;7922252;1492332;6429920;1359917
2021-12-12;10;Österreich;23565918;5177747;18388171;8343937
2021-12-13;1;Burgenland;1330656;311573;1019083;625211
2021-12-13;2;Kärnten;1409702;403379;1006323;548633
2021-12-13;3;Niederösterreich;3152900;886112;2266788;1973154
2021-12-13;4;Oberösterreich;2010746;476336;1534410;1183548
2021-12-13;5;Salzburg;1061524;147778;913746;441815
2021-12-13;6;Steiermark;3454858;868473;2586385;1659020
2021-12-13;7;Tirol;1767937;428696;1339241;337996
2021-12-13;8;Vorarlberg;1486812;179351;1307461;227187
2021-12-13;9;Wien;7936305;1501610;6434695;1360697
2021-12-13;10;Österreich;23611440;5203308;18408132;8357261
2021-12-14;1;Burgenland;1342894;319236;1023658;627303
2021-12-14;2;Kärnten;1424716;410570;1014146;552109
2021-12-14;3;Niederösterreich;3186483;905354;2281129;1981074
2021-12-14;4;Oberösterreich;2020325;477779;1542546;1190072
2021-12-14;5;Salzburg;1068548;149963;918585;443502
2021-12-14;6;Steiermark;3495350;893528;2601822;1668453
2021-12-14;7;Tirol;1785098;438733;1346365;338883
2021-12-14;8;Vorarlberg;1495983;182754;1313229;228475
2021-12-14;9;Wien;7988010;1534497;6453513;1364084
2021-12-14;10;Österreich;23807407;5312414;18494993;8393955
2021-12-15;1;Burgenland;1362216;332834;1029382;629274
2021-12-15;2;Kärnten;1458337;434951;1023386;557963
2021-12-15;3;Niederösterreich;3252259;953308;2298951;1992517
2021-12-15;4;Oberösterreich;2058780;506049;1552731;1198144
2021-12-15;5;Salzburg;1083321;159571;923750;445809
2021-12-15;6;Steiermark;3549058;929862;2619196;1680708
2021-12-15;7;Tirol;1815811;461307;1354504;341743
2021-12-15;8;Vorarlberg;1516623;194976;1321647;230390
2021-12-15;9;Wien;8077894;1599833;6478061;1369253
2021-12-15;10;Österreich;24174299;5572691;18601608;8445801
2021-12-16;1;Burgenland;1370664;338479;1032185;630093
2021-12-16;2;Kärnten;1470843;442596;1028247;561050
2021-12-16;3;Niederösterreich;3278803;970675;2308128;1998615
2021-12-16;4;Oberösterreich;2071902;513381;1558521;1202474
2021-12-16;5;Salzburg;1089202;162669;926533;446938
2021-12-16;6;Steiermark;3573544;945407;2628137;1687680
2021-12-16;7;Tirol;1829341;469932;1359409;342839
2021-12-16;8;Vorarlberg;1524116;198398;1325718;231378
2021-12-16;9;Wien;8117842;1627547;6490295;1371459
2021-12-16;10;Österreich;24326257;5669084;18657173;8472526
2021-12-17;1;Burgenland;1380379;345068;1035311;630843
2021-12-17;2;Kärnten;1482453;449572;1032881;563707
2021-12-17;3;Niederösterreich;3307066;989474;2317592;2003726
2021-12-17;4;Oberösterreich;2084414;521014;1563400;1206608
2021-12-17;5;Salzburg;1094914;165588;929326;447971
2021-12-17;6;Steiermark;3598466;961352;2637114;1693064
2021-12-17;7;Tirol;1840880;476553;1364327;343367
2021-12-17;8;Vorarlberg;1530678;201368;1329310;232182
2021-12-17;9;Wien;8154475;1651976;6502499;1372540
2021-12-17;10;Österreich;24473725;5761965;18711760;8494008
2021-12-18;1;Burgenland;1380413;345068;1035345;630928
2021-12-18;2;Kärnten;1482512;449572;1032940;563813
2021-12-18;3;Niederösterreich;3307224;989474;2317750;2003877
2021-12-18;4;Oberösterreich;2084430;521014;1563416;1206642
2021-12-18;5;Salzburg;1094920;165588;929332;447997
2021-12-18;6;Steiermark;3598576;961352;2637224;1693172
2021-12-18;7;Tirol;1840880;476553;1364327;343368
2021-12-18;8;Vorarlberg;1530692;201368;1329324;232194
2021-12-18;9;Wien;8154513;1651976;6502537;1372561
2021-12-18;10;Österreich;24474160;5761965;18712195;8494552
2021-12-19;1;Burgenland;1391510;353052;1038458;631596
2021-12-19;2;Kärnten;1496280;458599;1037681;565174
2021-12-19;3;Niederösterreich;3338272;1010395;2327877;2006748
2021-12-19;4;Oberösterreich;2095052;528083;1566969;1207288
2021-12-19;5;Salzburg;1099449;168712;930737;448316
2021-12-19;6;Steiermark;3620317;977037;2643280;1694402
2021-12-19;7;Tirol;1852418;485373;1367045;343991
2021-12-19;8;Vorarlberg;1540903;206165;1334738;232562
2021-12-19;9;Wien;8193906;1679611;6514295;1373653
2021-12-19;10;Österreich;24628107;5867027;18761080;8503730
2021-12-20;1;Burgenland;1391665;353052;1038613;632006
2021-12-20;2;Kärnten;1496566;458599;1037967;565832
2021-12-20;3;Niederösterreich;3338948;1010395;2328553;2008657
2021-12-20;4;Oberösterreich;2095189;528083;1567106;1209080
2021-12-20;5;Salzburg;1099728;168716;931012;448614
2021-12-20;6;Steiermark;3620969;977037;2643932;1696691
2021-12-20;7;Tirol;1852619;485373;1367246;344115
2021-12-20;8;Vorarlberg;1541159;206165;1334994;232879
2021-12-20;9;Wien;8194360;1679611;6514749;1373903
2021-12-20;10;Österreich;24631203;5867031;18764172;8511777
2021-12-21;1;Burgenland;1403480;360363;1043117;633683
2021-12-21;2;Kärnten;1512705;467180;1045525;568826
2021-12-21;3;Niederösterreich;3371399;1029216;2342183;2016162
2021-12-21;4;Oberösterreich;2115740;540275;1575465;1215174
2021-12-21;5;Salzburg;1109314;173637;935677;450149
2021-12-21;6;Steiermark;3659004;1000320;2658684;1705220
2021-12-21;7;Tirol;1869503;495211;1374292;344890
2021-12-21;8;Vorarlberg;1553078;213008;1340070;233978
2021-12-21;9;Wien;8248921;1715164;6533757;1377182
2021-12-21;10;Österreich;24843144;5994374;18848770;8545264
2021-12-22;1;Burgenland;1414226;368415;1045811;634583
2021-12-22;2;Kärnten;1531032;481122;1049910;571398
2021-12-22;3;Niederösterreich;3407998;1056525;2351473;2021857
2021-12-22;4;Oberösterreich;2130251;549551;1580700;1219304
2021-12-22;5;Salzburg;1115876;177666;938210;451150
2021-12-22;6;Steiermark;3685892;1018980;2666912;1711536
2021-12-22;7;Tirol;1884371;505872;1378499;346138
2021-12-22;8;Vorarlberg;1560190;216657;1343533;235022
2021-12-22;9;Wien;8294501;1747954;6546547;1379142
2021-12-22;10;Österreich;25024337;6122742;18901595;8570130
2021-12-23;1;Burgenland;1424078;375344;1048734;635612
2021-12-23;2;Kärnten;1544957;490426;1054531;573781
2021-12-23;3;Niederösterreich;3439862;1079138;2360724;2026958
2021-12-23;4;Oberösterreich;2146277;560407;1585870;1224187
2021-12-23;5;Salzburg;1122837;181871;940966;452148
2021-12-23;6;Steiermark;3715986;1040145;2675841;1717637
2021-12-23;7;Tirol;1899296;516306;1382990;346917
2021-12-23;8;Vorarlberg;1570165;222713;1347452;235859
2021-12-23;9;Wien;8340820;1779913;6560907;1381119
2021-12-23;10;Österreich;25204278;6246263;18958015;8594218
2021-12-24;1;Burgenland;1440020;386811;1053209;636347
2021-12-24;2;Kärnten;1564799;504812;1059987;576092
2021-12-24;3;Niederösterreich;3489922;1114430;2375492;2030453
2021-12-24;4;Oberösterreich;2166956;574942;1592014;1226537
2021-12-24;5;Salzburg;1131935;187555;944380;452866
2021-12-24;6;Steiermark;3754535;1067176;2687359;1720842
2021-12-24;7;Tirol;1916661;528267;1388394;347867
2021-12-24;8;Vorarlberg;1580188;228805;1351383;236815
2021-12-24;9;Wien;8404454;1827231;6577223;1383112
2021-12-24;10;Österreich;25449470;6420029;19029441;8610931
2021-12-25;1;Burgenland;1450448;394427;1056021;636721
2021-12-25;2;Kärnten;1573900;511272;1062628;576737
2021-12-25;3;Niederösterreich;3519264;1135808;2383456;2031882
2021-12-25;4;Oberösterreich;2176587;581712;1594875;1226867
2021-12-25;5;Salzburg;1137222;191147;946075;452989
2021-12-25;6;Steiermark;3773275;1080019;2693256;1721470
2021-12-25;7;Tirol;1927461;536658;1390803;348611
2021-12-25;8;Vorarlberg;1587407;233642;1353765;236873
2021-12-25;9;Wien;8428172;1841954;6586218;1383704
2021-12-25;10;Österreich;25573736;6506639;19067097;8615854
2021-12-26;1;Burgenland;1452205;395862;1056343;636999
2021-12-26;2;Kärnten;1576444;513255;1063189;576955
2021-12-26;3;Niederösterreich;3528167;1143034;2385133;2032773
2021-12-26;4;Oberösterreich;2176701;581726;1594975;1227011
2021-12-26;5;Salzburg;1137806;191654;946152;453088
2021-12-26;6;Steiermark;3775466;1081803;2693663;1721887
2021-12-26;7;Tirol;1928236;537128;1391108;348804
2021-12-26;8;Vorarlberg;1591014;236022;1354992;237016
2021-12-26;9;Wien;8434455;1846524;6587931;1384084
2021-12-26;10;Österreich;25600494;6527008;19073486;8618617
2021-12-27;1;Burgenland;1455993;398420;1057573;637592
2021-12-27;2;Kärnten;1580573;515727;1064846;577414
2021-12-27;3;Niederösterreich;3536043;1146745;2389298;2035470
2021-12-27;4;Oberösterreich;2178142;582316;1595826;1227767
2021-12-27;5;Salzburg;1138076;191651;946425;453372
2021-12-27;6;Steiermark;3778771;1083583;2695188;1723317
2021-12-27;7;Tirol;1928974;537369;1391605;349166
2021-12-27;8;Vorarlberg;1595831;238278;1357553;237157
2021-12-27;9;Wien;8444652;1852875;6591777;1384597
2021-12-27;10;Österreich;25637055;6546964;19090091;8625852
2021-12-28;1;Burgenland;1468554;406603;1061951;638936
2021-12-28;2;Kärnten;1599072;526851;1072221;579756
2021-12-28;3;Niederösterreich;3572763;1169423;2403340;2040112
2021-12-28;4;Oberösterreich;2195483;592932;1602551;1230639
2021-12-28;5;Salzburg;1148049;196978;951071;454370
2021-12-28;6;Steiermark;3811205;1104087;2707118;1726723
2021-12-28;7;Tirol;1943198;545051;1398147;349733
2021-12-28;8;Vorarlberg;1604660;242874;1361786;237396
2021-12-28;9;Wien;8490066;1883051;6607015;1386064
2021-12-28;10;Österreich;25833050;6667850;19165200;8643729
2021-12-29;1;Burgenland;1477994;413350;1064644;639894
2021-12-29;2;Kärnten;1611645;535594;1076051;581809
2021-12-29;3;Niederösterreich;3604026;1192112;2411914;2043361
2021-12-29;4;Oberösterreich;2206878;600444;1606434;1232395
2021-12-29;5;Salzburg;1153720;200664;953056;455145
2021-12-29;6;Steiermark;3830312;1117207;2713105;1729312
2021-12-29;7;Tirol;1955608;553789;1401819;350144
2021-12-29;8;Vorarlberg;1611957;247227;1364730;237684
2021-12-29;9;Wien;8524709;1907183;6617526;1387029
2021-12-29;10;Österreich;25976849;6767570;19209279;8656773
2021-12-30;1;Burgenland;1487511;420002;1067509;641240
2021-12-30;2;Kärnten;1624829;544857;1079972;583616
2021-12-30;3;Niederösterreich;3633806;1212837;2420969;2045906
2021-12-30;4;Oberösterreich;2219095;608672;1610423;1234625
2021-12-30;5;Salzburg;1159540;204272;955268;456014
2021-12-30;6;Steiermark;3852664;1132550;2720114;1732826
2021-12-30;7;Tirol;1968023;562227;1405796;350669
2021-12-30;8;Vorarlberg;1619779;251766;1368013;237930
2021-12-30;9;Wien;8561580;1932521;6629059;1388227
2021-12-30;10;Österreich;26126827;6869704;19257123;8671053
2021-12-31;1;Burgenland;1501516;429823;1071693;642108
2021-12-31;2;Kärnten;1643349;558283;1085066;585587
2021-12-31;3;Niederösterreich;3678646;1244327;2434319;2048633
2021-12-31;4;Oberösterreich;2236305;620928;1615377;1236067
2021-12-31;5;Salzburg;1168208;209823;958385;456968
2021-12-31;6;Steiermark;3883160;1153713;2729447;1735002
2021-12-31;7;Tirol;1985271;574506;1410765;351302
2021-12-31;8;Vorarlberg;1627170;255383;1371787;238257
2021-12-31;9;Wien;8613345;1970874;6642471;1389024
2021-12-31;10;Österreich;26336970;7017660;19319310;8682948
2022-01-01;1;Burgenland;1510412;435946;1074466;642724
2022-01-01;2;Kärnten;1653020;565168;1087852;586185
2022-01-01;3;Niederösterreich;3697682;1256405;2441277;2050280
2022-01-01;4;Oberösterreich;2244286;626345;1617941;1236556
2022-01-01;5;Salzburg;1175458;214996;960462;457307
2022-01-01;6;Steiermark;3901602;1166559;2735043;1735983
2022-01-01;7;Tirol;1996898;583112;1413786;351918
2022-01-01;8;Vorarlberg;1636129;261781;1374348;238344
2022-01-01;9;Wien;8629375;1979039;6650336;1389958
2022-01-01;10;Österreich;26444862;7089351;19355511;8689255
2022-01-02;1;Burgenland;1511307;436610;1074697;642953
2022-01-02;2;Kärnten;1656530;568071;1088459;586341
2022-01-02;3;Niederösterreich;3704581;1262269;2442312;2050804
2022-01-02;4;Oberösterreich;2244377;626345;1618032;1236633
2022-01-02;5;Salzburg;1176254;215484;960770;457642
2022-01-02;6;Steiermark;3902170;1166945;2735225;1736333
2022-01-02;7;Tirol;1997662;583511;1414151;352267
2022-01-02;8;Vorarlberg;1638796;263571;1375225;238439
2022-01-02;9;Wien;8633384;1981417;6651967;1390031
2022-01-02;10;Österreich;26465061;7104223;19360838;8691443
2022-01-03;1;Burgenland;1516187;440079;1076108;643921
2022-01-03;2;Kärnten;1662702;571910;1090792;586958
2022-01-03;3;Niederösterreich;3714118;1266974;2447144;2054353
2022-01-03;4;Oberösterreich;2246448;627410;1619038;1237713
2022-01-03;5;Salzburg;1176781;215523;961258;458387
2022-01-03;6;Steiermark;3906008;1169003;2737005;1738275
2022-01-03;7;Tirol;1998663;583720;1414943;352649
2022-01-03;8;Vorarlberg;1644825;266423;1378402;238594
2022-01-03;9;Wien;8647995;1990983;6657012;1390442
2022-01-03;10;Österreich;26513727;7132025;19381702;8701292
2022-01-04;1;Burgenland;1529598;448741;1080857;645582
2022-01-04;2;Kärnten;1682101;583470;1098631;589614
2022-01-04;3;Niederösterreich;3752203;1289110;2463093;2060002
2022-01-04;4;Oberösterreich;2265848;639445;1626403;1241688
2022-01-04;5;Salzburg;1188667;222175;966492;460116
2022-01-04;6;Steiermark;3943107;1192343;2750764;1743776
2022-01-04;7;Tirol;2015765;593139;1422626;353376
2022-01-04;8;Vorarlberg;1652969;270055;1382914;238858
2022-01-04;9;Wien;8698450;2022980;6675470;1392197
